mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.213527488708496,0.4146001130815066,0.33234052658081054,0.08776951245834763,1.6843387386944855e-12,{'var_smoothing': np.float64(1.6843387386944855e-12)},0.9578289343123636,0.9589700337368525,0.9592677118475889,0.9586206896551724,0.9562887620937732,0.9581952263291502,0.001067740274637427,2
2.3988885402679445,0.3791020275511201,0.41025242805480955,0.1558266294032327,0.04666683782217584,{'var_smoothing': np.float64(0.04666683782217584)},0.5392438975987299,0.5395415757094661,0.5404346100416749,0.538278342842967,0.5396675762838006,0.5394332004953277,0.0006984311076481984,13
2.240076017379761,0.3450734351367641,0.342877197265625,0.09747415845230316,0.0014350566608281141,{'var_smoothing': np.float64(0.0014350566608281141)},0.5359198253621751,0.5363663425282794,0.5357213732883509,0.5352517985611511,0.5343091044405854,0.5355136888361084,0.0007006722643770434,15
1.909861183166504,0.21619129241932414,0.34836578369140625,0.05499765900220137,2.1663579511421756e-10,{'var_smoothing': np.float64(2.1663579511421756e-10)},0.9393728914467157,0.9366441754316333,0.9401666997420123,0.9394194988836517,0.9360456462416273,0.9383297823491279,0.0016558002694322602,7
1.8354930400848388,0.15758904878587224,0.31566534042358396,0.03504770277253763,1.0001718780584626e-10,{'var_smoothing': np.float64(1.0001718780584626e-10)},0.9399186346497321,0.93743798372693,0.9459714229013694,0.9407591168444555,0.9405606549243364,0.9409295626093647,0.0027856273359791973,5
1.8139371395111084,0.13641200784181223,0.3240500450134277,0.03325527618628754,1.0409973126822041e-10,{'var_smoothing': np.float64(1.0409973126822041e-10)},0.9395713435205398,0.9369914665608255,0.945574518753721,0.9404118084842471,0.9404118084842471,0.9405921891607161,0.0027891221419166536,6
1.9684112071990967,0.39500736710274026,0.4449920654296875,0.16485359313568754,2.2215938912352335e-09,{'var_smoothing': np.float64(2.2215938912352335e-09)},0.6133657471720579,0.611182774359992,0.6396606469537607,0.612056561647234,0.8131481022078889,0.6578827664681867,0.07836078794929226,9
1.772520112991333,0.4001538085005201,0.2961289405822754,0.05850886624773892,5.919986930752452e-07,{'var_smoothing': np.float64(5.919986930752452e-07)},0.5352748561222465,0.5348779519745981,0.5354236951776146,0.5338625651203175,0.5336641032001984,0.534620634318995,0.0007250856470226483,20
1.8178194522857667,0.2263744233275907,0.3315118789672852,0.06320360326446978,5.6415079575079687e-08,{'var_smoothing': np.float64(5.6415079575079687e-08)},0.539343123635642,0.5381027981742409,0.5410299662631475,0.5370379558422228,0.5559910692135946,0.5423009826257695,0.00697290594795409,11
1.6254859447479248,0.18126158544106238,0.23183445930480956,0.09734794874453957,1.5977931030670627e-09,{'var_smoothing': np.float64(1.5977931030670627e-09)},0.6474995038698155,0.6241813851954753,0.8538896606469537,0.6207392706524436,0.8902009426941205,0.7273021526117617,0.11909526962149761,8
